review,place,reviewer,taste,price,location,service,mood,rating,alpha,region,taste_new,price_new,location_new,service_new,mood_new
가족 여행 으로 방문 하다 함덕 해수욕장 근처 그런 좋다 주차장 넓다 좋다 아이 식기 친절하다 챙기다 매장 넓다 깔끔하다 좋다,고집돌우럭 - 함덕점,Explore61875524056,0.9395,0,4.5237,2.655,4.644,5.92,9.74,4,10.43 ,4.87 ,31.65 ,20.59 ,32.36 
으로 올라가다 풍경 바라보다 커피 즐기다 공간 넓다 조용하다 편입,스타벅스 제주중문점,ramadaplazajeju,0,0,5.5466,0,5.5882,5,8.46,3,4.23 ,4.23 ,31.96 ,4.23 ,32.17 
바로 있다 거대하다 베이커리 카페 발견 하고 거리 인접 멀티 카페 주차장 맞은편 서프라이즈 케이크 품질 선택 가장 흥미롭다 고객 휴식 하다 쿠션 있다 넓다 목조 단계 케이크 먹다 커피 한잔 즐기다 이다 에는 특정시 이후 에도 에는 할인 적용 되다,앙뚜아네트,TravelCharger,0,0,5.4887,0.8196,5.4083,5.19,7.67,4,3.84 ,3.84 ,32.32 ,8.09 ,31.90 
공항 에서가 까운 바닷가 하고 있다 이지만 전망 좋다 언제나 방문객 많다 인테리어 특색 없다 직원 이나 음료 스타벅스 디나 처럼 같다 다만 바다 보다 잠시 쉬다 특별하다,스타벅스 제주용담DT점,Nama90,0,1.6156,5.6102,2.6322,6.2968,4.5,6.33,4,3.17 ,10.44 ,28.41 ,15.01 ,31.50 
성산일출봉 아름답다 해변 오다 바람 유명하다 인데 주관 생각 이지만 날씨 추워지다 조금 관람 하다 힘드다 되다 같다 바람 불면 너무 춥다 머리 빗자루 되다 스타벅스 성산일출봉 드라이브스루 함께 하다 도록 주차 하고 들어가다 창가 에서 성산일출봉 해변 같이 보다 따뜻하다 커피 마시다 추천,스타벅스 성산일출봉점,lllloll,0,1.6765,5.659,0,5.3589,5.16,7.5,1,3.75 ,12.40 ,32.95 ,3.75 ,31.40 
무료 주차장 세우다 따르다 들어가다 낮다 돌담 너머 보이다 바다 너무 좋다 서연 에서 바라보다 바다 좋다 돌담 너머 보이다 모습 멋지다,카페 서연의 집,Soo Hee P,0,0,4.6161,0,4.6298,5.88,8.18,3,4.09 ,4.09 ,31.23 ,4.09 ,31.31 
신라 스테이 호텔 묵다 스타벅스 호텔 바로 맞은편 좋다 위치 모든 음식 음료 매장 같다,스타벅스 제주중문점,AMCHEW,0.9126,0,4.7013,1.797,4.4135,6,8.46,3,9.71 ,4.23 ,32.44 ,15.01 ,30.71 
아주 덩어리 원래 바닷가 좋다 찾다 카페 인데 가다 멋지다 산방산 주차 바로 해안 접다 있다 평지 넓다 안전하다 바위 위로 촬영 그리고 사계항 방파제 걸다 등장 빨갛다 등대 시골 풍경 이다 아마 곳도 으로 많이 개발 되다 그렇다 많다 사람 북적 북적 미리 다녀오다 다행 이다 스트 커피 넘다 어마 무시 외부 야외 도강,뷰스트,bszhang,0,0,5.5639,0,5.4341,5.37,2.86,2,1.43 ,1.43 ,31.31 ,1.43 ,30.61 
드라이브스루 이라 굳이 주차 고안 으로 들어가다 주문 않다 돼다 좋다 주문 음료 조속 도등 신속하다 커피 괜찮다 음건 물자체 깔끔하다 좋다 아보 여서 내부 에서 커피 마시다 좋다 생각 들다,스타벅스 제주중문DT점,SEO B,0.8555,2.4833,4.4695,1.6616,4.7132,5.67,7.34,3,8.52 ,17.75 ,29.01 ,13.09 ,30.39 
중간 중간계 테이블 화장실 청소 매우 위생 적임 매장 관리 서울 포함 전국 최고 생각 제주 머물다 동안거 매일 방문 매장 공부 학생 많다 분위기 좋다 커피 맛있다,스타벅스 서귀포DT점,Global683705,0,0.8077,3.4239,3.5805,4.7043,5.84,5.54,3,2.77 ,7.49 ,22.77 ,23.68 ,30.24 
에서 사진 찍다 너무 예쁘다 오다 건물 너무 예쁘다 음료 많다 좋다 직원 친절하다 음료 쏟다 눈치 주지 않다 다만 사람 너무 많다 자리 앉다 기다리다 야하다 주차 하다 힘드다,봄날,jiyeonh415,0,1.6195,4.6178,3.5676,5.5455,4.72,8.08,2,4.04 ,11.68 ,25.84 ,20.88 ,30.21 
이제 오전 가도 손님 이아주 많다 그리고 베이커리 종류 다양해지다 커피 먹기 에도 좋다 테라스 나가다 함덕 바다 예쁘다 보다 아주 아름답다 카페,카페 델문도,ckb8082,0,0,5.5315,0.8196,5.4336,4.79,8.37,4,4.19 ,4.19 ,30.68 ,8.11 ,30.21 
함덕 서우 해변 바로 있다 카페 이다 카페 테라스 자리 앉다 바다 보다 좋다 전망 너무 좋다 멋있다 가다,카페 델문도,Coastal670378,0,0,4.7954,0,4.3984,5.88,8.37,4,4.19 ,4.19 ,32.38 ,4.19 ,30.05 
공항 에서 차로 거리 애월 해안 도로 있다 곱다 모래사장 아니다 현무암 덮힌 파르 바다로 떨어지다 애월 바다 매력 있다 고층 창가 에서 푸른 바다 전망 망하다 코로나 상황 으로 전시 에서 저녁 까지 영업 시간 매장 이지만 차량 많다 카페 좌석 찾기 어렵다 전후 시간 여유 있다 저녁 이전 방문 하다 권하다 제주 에서만 말다 음료 마시다 보다 애월 매장 개인 혹은 사용 가능하다,스타벅스 제주애월DT점,Nama90,0,0.8101,6.4098,1.7431,6.5076,4.19,5.54,2,2.77 ,6.16 ,29.63 ,10.07 ,30.04 
카페 너무 아름답다 풍경 정말 사랑스럽다 바다 보다 제대로 커피 말다 이에요,카페 델문도,ahye0ng,0.9535,0,4.6734,0.8072,4.4871,5.75,8.37,4,9.67 ,4.19 ,31.06 ,8.83 ,29.99 
길가 작다 카페 친절하다 설명 해주다 친절하다 표정 바리스타 ㅋㅋ 커피 좋다 식구 모두 다른 커피 시키다 비교 마시다 모습 이라니 그래도 즐겁다,유동커피,Vacationer562727,0.831,0,3.6325,3.7905,4.5025,5.7,8.14,3,8.81 ,4.07 ,24.78 ,25.68 ,29.73 
공항 근처 맛집 몸국 미역국 고등어 구이 모든 메뉴 맛있다 주차 가게 정도 하다 공간 있다 공간 넓다 않다 테이블 간격 넓다 편하다 식사 하다,김희선제주몸국,DayTrip710438,0,0.8162,3.6553,1.7519,4.6446,5.59,7.43,4,3.72 ,8.28 ,24.15 ,13.51 ,29.68 
전망 좋다 사람 너무 많다 그치다 함덕 해변 아름답다 조용하다 커피 마시다 포기 하다,카페 델문도,R5258OP_,0,0,5.5831,0,5.5441,4.59,8.37,4,4.19 ,4.19 ,29.81 ,4.19 ,29.63 
전망 좋다 건물 예쁘다 음료 괜찮다 사람 너무 많다 에나 열한 장점 차분하다 즐기다 힘드다 분위기 이다 건축학개론 장소 찾아가다 보고 싶다 추천 그냥 제주 분위기 있다 카페 원한 좀더 한적하다 찾아보다,카페 서연의 집,yhj123,0.8555,1.6617,5.6361,0.842,5.4751,4.61,8.18,3,8.03 ,11.75 ,30.07 ,7.97 ,29.33 
제주 예쁘다 샤방샤 방한 카페 많다 공장 개조 하다 만들다 이라 유독 특색 있다 공장 기계 이랑 천장 그대로 두다 바닥 현무암 바닥 에야 외도 약간 황량 느낌 들어서다 좋다 열다 들어가다 보이다 내부 너무 멋있다 거치다 느낌 인데 햇살 들어오다 포근하다 느낌 들다 좋다 옥수수 스콘 맛있다 하나 단점 화장실 좋다,앤트러사이트,SeonahHong,0.8602,0,4.4911,0.8957,4.5573,5.62,7.38,2,8.52 ,3.69 ,28.93 ,8.72 ,29.30 
제주도 많다 스타벅스 일출봉 방문 치가 매우 좋다 여름 가다 시원하다 풍경 보다 커피한잔 하다 좋다 이색 장소 이다,스타벅스 성산일출봉점,wookilee,0,0,3.8385,0.9417,4.4623,5.72,7.5,1,3.75 ,3.75 ,25.71 ,9.14 ,29.27 
카페 정면 해안 비행기 착륙 항로 라바다 배경 으로 항공기 착륙 모습 매우 좋다 커피 베이커리 보통 수준 장소 메리트 있다 카페,앙뚜아네트,tony1025,0,0.8319,4.6105,1.7613,5.3321,4.75,7.67,4,3.84 ,7.79 ,25.73 ,12.20 ,29.16 
카페 멋지다 스피커 있다 음악 감상 하다 좋다 하지만 사람 많다 오래 앉다 눈치 가보 여요 아기자기하다 예쁘다 꾸미다 여기저기 사진 찍기 좋다 전망 정말 끝내주다 덥다 기다 시원하다 아이스커피 말다 우산 들고나다 서정원 산책 면서 인증샷 찍다 추억 남다 같다,마노르블랑 카페,FarAway808808,0.9535,0,4.7438,0.8072,4.5432,5.67,6.63,2,8.72 ,3.32 ,30.21 ,7.89 ,29.07 
카페 아니다 셀프 드라이브 않다 찾기 불가능 다음 숙소 그래서 분실 되다 않다 머물다 직원 여부 확인 좋다 좋다 커피 커피 사람 아직 이렇게 놀랍다 장소 커피 좋아하다 곳도 좋아하다,테라로사 커피,ljhsquall,0,2.4425,4.5467,2.5701,4.5485,5.44,8.02,3,4.01 ,17.30 ,28.74 ,17.99 ,28.75 
겉보기 에는 특별하다 없다 같다 스타벅스 이다 그런데 이상하다 편하다 조용하다 깨끗하다 직원 친절하다 공항 에서 가깝다 제주도 에도 착하다 제일 먼저 커피한잔 하다 이다,스타벅스 제주노형점,almdbreeze,0,0.8123,2.8604,3.7891,4.4663,5.5,8.14,4,4.07 ,8.54 ,19.80 ,24.91 ,28.63 
겉보기 에는 특별하다 없다 같다 스타벅스 이다 그런데 이상하다 편하다 조용하다 깨끗하다 직원 친절하다 공항 에서 가깝다 제주도 에도 착하다 제일 먼저 커피한잔 하다 이다,스타벅스 제주노형점,almdbreeze,0,0.8123,2.8604,3.7891,4.4663,5.5,8.14,4,4.07 ,8.54 ,19.80 ,24.91 ,28.63 
너무 좋다 바다 보다 마시다 커피 환상 이다 날씨 좋다 테라스 나가다 좋다 화장실 깨끗하다 음료 맛있다 유명하다 이름 하다,봄날,Hello_too,0,0,4.4312,1.8836,5.505,4.45,8.08,2,4.04 ,4.04 ,23.76 ,12.42 ,28.54 
여기 커피 맛있다 먹다 방법 사장 귀찮다 하다 ㅋㅋㅋ 사장 얘기 많이 하다 보다 아메리카노 여러가지 버전 입맛 맞다 커피 말다 장점,유동커피,Adventurer660532,0,0,2.7013,1.9271,4.5253,5.39,8.14,3,4.07 ,4.07 ,18.63 ,14.46 ,28.46 
카페 인테리어 감각 이며 카페 에서 함덕 바다 바라보다 여행자 발길 끊다 않다 이다 제주 방문 사람 누구 가보다 하다 카페 이다,카페 델문도,walkingonthecloud,0,0.8162,4.7486,1.6415,4.4076,5.5,8.37,4,4.19 ,8.67 ,30.30 ,13.21 ,28.43 
좋다 이쁘다 좋다 커피 진짜 없다 커피 맛있다 찾아다니다 도아 그냥 일반인 무거 주다 자다 먹다 그냥 크다 알다 커피 맛없다 있다 여기 알다 아이스크림 맛있다 커피 말고 다른 음료 맛있다 있다 커피 대체 그렇다 뭔가 되게 전문 바리스타 처럼 보이다 기계 있다 그랬는데 ㅠㅠㅠ 아니다 근데 카페 정말 예쁘다 괜찮다 그냥 커피 말다 놀라다 이에요,카페 델문도,yochiring,3.6593,4.8875,9.9157,1.6492,10.2637,2.36,8.37,4,12.82 ,15.72 ,27.59 ,8.08 ,28.41 
특별하다 라떼 있다 화이트 호텔 있다 스타벅스 아름답다 검다 해변 해조류 수확 지역 마스 전망,스타벅스 제주용담DT점,Crystal M,0,0.8123,4.8269,0,4.3838,5.75,6.33,4,3.17 ,7.84 ,30.92 ,3.17 ,28.37 
테라로사 인기 있다 카페인 지라 사람 많다 고해 아침 일찍 들리다 이르다 시간 이라 그렇다 사람 별로 없다 갓구운빵 케이크 진열 되어다 따뜻하다 라떼 아메리카노 티라미슈 분위기 좋다 카페 에서 말다 먹다 떠나다 않다 커피 진해 보이다 전혀 그렇다 않다 너무 있다 창문 이크 트이다 있다 싱그럽다 귤나무 보다 보내다 아침 시간 황홀하다 자체 이다 카페 근처 허다 효항 쇠소깍 있다 먹다 가볍다 산책 하다 좋다 코스 인거 같다,테라로사 커피,BackPacker655666,0.891,2.4426,4.6287,2.4946,4.4737,5.44,8.02,3,8.86 ,17.30 ,29.19 ,17.58 ,28.35 
카페 에서 바라보다 치가 너무 좋다 바다 계절 마다 바뀌다 주변 물의 어우르다 이그 바라다 보다 힐링 되다 풍경 이다 작물 보다 예쁘다 생각 하다 어리다 같다 여기다 마늘 너무 예쁘다 ㅋㅋ,카페루시아,bahajia,0,0.8077,4.7699,0,4.5415,5.57,5.85,3,2.93 ,7.42 ,29.49 ,2.93 ,28.22 
폐공 카페 변형 너무 분위기 이쁘다 좋다 커피 커피 지만 디지다 조각 케익 너무 맛있다 넓다 공간 이라 에어컨 시설 여름 그냥 구경 하고 음료 테이크아웃 해나 오다,앤트러사이트,smallrosa,0,0.8024,5.4488,0,5.568,4.4,7.38,2,3.69 ,7.22 ,27.66 ,3.69 ,28.19 
우도 정말 예쁘다 카페 에요 우도 에서 유명하다 땅콩 아이스크림 판매 하고 땅콩 빙수 있다 두다 엄청 맛있다 먹다 무엇 보다도 바다 정말 아름답다 우도 아름답다 즐기다 카페 에요 우도 가시 가보다,블랑로쉐,Trek809328,1.9071,0,4.746,1.6144,4.4157,5.5,7.43,1,14.20 ,3.72 ,29.82 ,12.59 ,28.00 
영화 건축학개론 여주 이남 주승민 에게 의뢰 하다 아름답다 운집 솔직하다 이런 에서 살다 차다 좋다 생각 들다 와이프 대로 쓰나미 나다 ㅎㄷㄷ 그래도 여기 에서 바라보다 바다 풍경 차다 좋다 하다 영화 이담 기다 사진 그렇다 계속 하다 오다 전람회 기억 습작 영화 그냥 쉬다 들어오다 그냥 추억 잠기다 곳차 가져가다 미터 정도 떨어지다 주차 장이 있다 이렇게 멀다 툴툴 말고 그냥 바다 멀리 보이다 한라산 바라보다 천천히 걸다 보다,카페 서연의 집,jodanpapa,0,3.2149,5.6565,0,5.4188,4.41,8.18,3,4.09 ,18.27 ,29.04 ,4.09 ,27.99 
서귀포 에서 식사 싸우다 카페 찾다 들르다 워낙 커피 로는 유명하다 브랜드 이기 믿다 찾다 만큼 기대 리지 않다 귤밭 어우러지다 꾸미다 울창 한정원 무더위 야외 에서 말다 아쉽다 따름 좋다 자리 직원 친절하다 좋다 첫인상 당연하다 풍부하다 늘다 커피 서귀포 에서 커피한잔 하다 반드시 꼭재 방문 하고 싶다 이다,테라로사 커피,Scenic677263,0,1.6267,4.6293,3.5238,4.5321,5.29,8.02,3,4.01 ,12.62 ,28.50 ,22.65 ,27.98 
사장 께서 다수 수상 하다 커피 비싸다 알다 웬만하다 카페 보다 저렴하다 양은 많다 선동 커피 유명하다 그래서 마시다 개인 으로 깔끔하다 아메리카노 좀더 입맛 맞다 같다,유동커피,jeje_kr,1.7066,1.8831,3.6325,1.8937,4.5536,5.23,8.14,3,13.00 ,13.92 ,23.07 ,13.97 ,27.89 
카페 내부 인테리어 개인 취향 거리 멀다 정원 자다 가꾸다 입장료 내다 카멜 같다 굳이 가지 않다 되다 정도 라고 생각 들다 주차 장이 정말 넓다 이용 하다 너무 편하다 디저트 아기자기하다 좋다 예쁘다,마노르블랑 카페,seojing,0.9535,1.6239,4.5923,3.3811,5.519,4.43,6.63,2,7.54 ,10.51 ,23.66 ,18.29 ,27.76 
제주도 남쪽 근처 위치 하다 논짓물 휴일 카페 에서 차로 정도 가면 있다 카페 루시아 근처 대다 포구 있다 사람 많다 않다 한적하다 이어서 대다 포구 주차 하다 카페 자체 주차장 크다 기억 카페 에서 오른쪽 방향 으로 주상절리 가보 이고 보이다 바다 트이다 가다 좋다 카페 자체 넓다 쾌적하다 이러하다 제반 하다 사람 많다 않다 방문객 입장 에서는 좋다 방문 에는 흐리다 자다 보이 지는 않다 맑다 일몰 맛집 이라고,카페루시아,Mjchoi1234,0,2.4486,7.5119,2.4586,7.0323,3.53,5.85,3,2.93 ,11.57 ,29.44 ,11.60 ,27.75 
공항 에가 기전 우리 제주도 에서 물기 잡다 우연히 멋지다 카페 발견 하다 제주도 의주 도로 하나 있다 해안가 인접 하다 인근 많다 주차공간 있다 카페 좌석 종류 따르다 상당하다 넓다 케이크 디저트 패스트리 그리고 뜨겁다 짭짤하다 항목 크다 선택 하다 우리 다양하다 항목 시도 하고 모두 뛰어나다 품질 뛰어나다 제주도 가격 서울 가격 보다 일반 으로 높다 때문 제과 미니 케이크 경우 분당 미화 달러 이지만 비싸다 좋다 장소 언제 든지 되돌아가다 이다,앙뚜아네트,GlobetrotterJ16,0,1.7992,4.6963,0.8099,4.411,5.42,7.67,4,3.84 ,13.59 ,29.29 ,8.22 ,27.74 
드라이브 쓰다 매장 으로 생기다 서다 좋다 전국 스타벅스 매장 에가 아름답다 전경 보다 아니다 유리 되어다 해안 도로 바다 한눈 보다 아침 저녁 시간대 별로 다른 매력 있다 경관 보다 자주 찾다 왠지 커피 맛있다 느낌 이다,스타벅스 제주용담DT점,ullaliyo18,0.891,1.6204,4.5387,2.5986,4.6273,5.3,6.33,4,7.89 ,11.75 ,27.22 ,16.94 ,27.69 
타다 스타벅스 가다 중문 스타벅스 도움 되다 겁니다 에는 다소 사람 많다 복잡하다 분위기 이다 올라가다 보다 사람 도적 여유롭다 즐기다 화장실 깨끗하다 급하다 무가 있다 스타벅스 가시 추천 드리다,스타벅스 제주중문점,milkywayEun,0.8139,0.8083,3.7254,2.7204,4.3472,5.38,8.46,3,8.61 ,8.58 ,24.27 ,18.87 ,27.62 
제주도 네트 보고 깜짝 놀라다 카페 바다 바로 있다 사실 휴식 취하 휴식 취하 커피한잔 말다 하다 유혹 많다 이합 개념 싱가포르 에서 보다 개념 매우 유사하다 실제 장점 장소 얼마나 아늑하다 멋지다 이다 좌석 신발 벗다 실과 같이 앉다 다미 스타일 따르다 사실 정말로 좋아하다 음식 현명하다 그것 일반 빵집 표준 이다 결코 잘못 되다 않다 전반 으로 여가 시간 있다 특정 방금 읽다 경우 읽다 가쉽 않다 차가워지다 고갈 이다,앙뚜아네트,WeiHuang91,0.9126,1.6324,4.753,3.5062,5.3376,4.4,7.67,4,7.85 ,11.02 ,24.75 ,19.26 ,27.32 
공항 근처 있다 공항 착하다 또는 주출 발전 리기 좋다 스타벅스 이다 매장 크다 편이 고통 유리 바다 망하다 좋다 창가 자리 자다 마련 되어다 바다 보다 쉬다 좋다 단층 으로 되어다 매장 이지만 안쪽 으로 단차 어서 창가 아니다 매장 안쪽 에서도 바다 망하다 하다 인테리어 인상 이다 드라이브 쓰다 가능하다 참다,스타벅스 제주용담DT점,Voyage807406,0,1.6604,5.4288,4.2638,5.5738,4.2,6.33,4,3.17 ,10.14 ,25.97 ,21.07 ,26.57 
