review,place_rating,ID,title,place,rating,region,raw,감성점수,newrating,placecount,plusalpha
출장 공항 근처 맛집 으로 검색 하다 해장국 오후 손님 이다 금새 지다 사리 고기 처럼 느껴지다,4,tripjeudi,특이한 식감의 해장국,우진해장국,40,4,"출장 차 공항근처 맛집으로 검색해서 와본 해장국집.
오후 4:50 내가 첫 손님이었는데 금새 많아졌다.
고사리가 고기처럼 느껴진다.",0.67,4.34,131,8.67 
정체 상실 의전 개다 걸쭉하다 닭고기 껍질 갈다 사리 함께 끓이다 하루 익히다 오징어 젓갈 두껍다 부추 절임 전시 라면 먹다 같다 꿀꿀이죽 하다 코로나 와의 전쟁 시기 이기다 대기 시간 아깝다 모이 같다 조르다 뿌리다,4,sooyean,전쟁시 먹는 죽,우진해장국,10,4,"맛의 정체성 상실! 당면의 전분이 뭉개져 걸쭉한 곳에 닭고기 껍질등을, 갈은 고사리와 함께 끓인 것, 하루만 익힌 듯한 오징어 젓갈, 두꺼운 부추 절임 전시라면 먹을 것 같은 꿀꿀이죽! 하긴 코로나와의 전쟁시기이긴 하네요 대기한 시간 아까워요 밥은 새모이 같은 조를 뿌려놓음",0.14,1.07,131,8.67 
어디서 먹다 볼맛 이다 비주 얼다 그냥 그런데 먹다 보다 진짜 제주도 여행가 되다 첫날 식사 돌아가다 마지막 식사 여기 하다 ㅋㅋㅋ,4,chanhe12,고사리 해장국 진짜 맛있습니다.,우진해장국,50,4,이건 어디서 못 먹어볼 맛입니다. 첫 비주얼은 그냥 좀 그런데 먹어보면 와... 진짜 담에 제주도 여행가게 되면 첫날 첫 식사와 돌아갈날 마지막 식사는 여기서 할려구요 ㅋㅋㅋ,-0.2,4.9,131,8.67 
해장국 이라는 생각 하다 간다 오산 처음 죽이다 은비 주얼 그렇다 도대체 어떻다 이렇게 맛있다 생각 함께 흡입 너무 뜨겁다 하다 맛있다 제주도 간다 반드시 방문 하리,4,melisa6046,맛집이라 방문,우진해장국,50,4,"해장국이라는 생각을 하고 간다면 오산~ 처음에 죽인가? 싶은 비주얼~
그런데 이건 이 맛은 도대체 뭐지? 어떻게 이렇게 맛있지라는 생각과 함께 흡입~~
너무 뜨겁긴 했지만 맛있고 제주도 간다면 반드시 또 방문하리라~",0.62,5.31,131,8.67 
우선 줄이다 짜다 없다 시간 아침 시사 이그리 저녁 시간 이다 근데 생각 보다 빨리 빠지다 느낌 이다 부모님 오다 고사리 육개장 몸국 한번 먹다 만하,4,지 엄,부모님 모시고 온다면 꼭 한번 먹을만함,우진해장국,40,4,우선 줄이 진짜 길다. 줄이 없는 시간은 아침 7시~8시 사이 그리고 저녁시간 뿐이다. 또 근데 생각보다 줄은 빨리 빠지는 느낌이다. 부모님과 온다면 고사리육개장과 몸국은 한번 먹어 볼 만하다.,0,4,131,8.67 
고사리 육개장 몸국 팔다 으로 제주도 토속 음식 먹다 보다 들르다 좋다 공항 가깝다 떠나다 먹기 좋다 기와 고사리 갈리다 오다 부드럽다 먹다 자극 이지 않다 따뜻하다 국물 음식 말아먹다 제격 이다,4,BoramK126,ㄱㅗㅅㅏㄹㅣㅇㅠㄱㄱㅐㅈㅏㅇ,우진해장국,50,4,"고사리육개장, 몸국을 파는곳으로 제주도 토속 음식을 먹어보고싶으면 들르기 좋은곳. 공항과 가까워 떠나기전 먹기 좋다.
고기와 고사리가 갈리듯이 푹고와져있어 부드럽게 먹을 수 있고 맛이 자극적이지 않다.
따뜻한 국물 음식에 밥을 말아 먹고 싶다면 제격이다.",0.86,5.43,131,8.67 
친구 강력 추천 으로 제주 떠나다 마지막 저녁식사 하다 간곳 이다 제주 몸국 고사리 해장국 맛집 이다 평소 에는 줄이다 계속 있다 주다 서서 바로 들어가다 좋다 사리 해장국 처음 먹다 보다 되게 걸쭉하다 고소하다 치명 이다,4,superdupermoon,제주를 떠나기 전 우진 해장국에서 든든하게 채우고 가세요,우진해장국,50,4,친구들의 강력 추천으로 제주를 떠나기 전 마지막 저녁식사 하러 간 곳이다. 제주 몸국과 고사리해장국 맛집이다. 평소에는 줄이 계속 있다던데 줄 안서서 바로 들어가서 좋았다. 고사리해장국은 처음 먹어 보는데 되게 걸쭉하고 고소한것이 치명적인 맛이었다.,1,5.5,131,8.67 
고사리 육개장 이라고 하다 공항 근처 이기도 하다 가다 미대 기자 많다 서거 시간 기다리다 먹다 손님 많다 그렇다 직원 들다 친절하다 않다 입맛 에는 그저 그렇다,4,TrailBlazer719845,호불호 갈려요,우진해장국,20,4,"고사리 육개장이라고 해서, 또 공항 근처이기도해서 갔는데 이미 대기자가 많아서 거의 2시간 기다렸다가 먹었어요
손님이 많아그런지 직원들이 힘이들어 친절하진 않더라구요. 제 입맛에는 그저그랬어요",1.17,2.59,131,8.67 
이제 흔하다 먹다 없다 제주 고사리 해장국 맛보다 이다 직하다 국물 비비다 먹다 한결 맛있다 다만 웨이 이기다 자주 가기 에는 꺼리다 지다,4,Jet805539,제주식 고사리 해장국,우진해장국,50,4,"이제는 흔하게 먹을 수 없는 제주식 고사리 해장국을 맛 볼 수 있는 곳입니다.
되직한 국물에 밥을 비벼 먹으면 한결 맛있습니다.
다만 웨이팅이 길어 자주 가기에는 꺼려집니다.",-0.43,4.79,131,8.67 
새벽 일찍 식당 이별 없다 제주 에서 이르다 시간 식사 하다 소문나다 해장국 분명 독특하다 해장국 이지만 호불호 있다 색다르다 경험 이지만 기대 보다 실망 컷던 식당,4,ecotraveler2019,모두의 취향은 아닌,우진해장국,30,4,"새벽 일찍 문을 여는 식당이 별로 없는 제주에서
이른 시간에 식사할 수 있는 소문난 해장국집.
분명 독특한 해장국집이지만 호불호가 있을 듯.
색다른 경험이지만 기대보다 실망이 컷던 식당.",0.12,3.06,131,8.67 
처음 긴가민가하다 가다 로는 종종 가게 돼다 다르다 먹다 육개장 이랑은 다른 느낌 이다 부드럽다 씹다 있다 술술 자다 넘어가다 에서 멀다 자주 가지 생각나다,4,xxkimxxrixx,맛있어요!!!,우진해장국,50,4,"처음엔 긴가민가 하면서 갔었는데 그 뒤로는 종종 가게 됐어요
다른데서 먹는 육개장이랑은 좀 다른 느낌입니다만
부드럽지만 씹는 맛이 있고 술술 잘 넘어가요~!
집에서 멀어서 자주는 못가지만 생각나는 집!!!",-0.5,4.75,131,8.67 
제주 몇몇 유명 해장국 중단 평가 점수 높다 유가 있다 생각 하고 한번 가보다 정도 이다 주산 고사리 들어가다 유명하다,4,shgusthd,해장국은 별로 선호하는 음식이 아니라서...,우진해장국,30,4,제주의 몇몇 유명한 해장국집들 중 단연 평가 점수가 높은데는 이유가 있을거라 생각하고 한 번쯤? 가볼만한 정도입니다. 제주산 고사리가 들어가서 더 유명한거겠죠?,-0.67,2.67,131,8.67 
평일 가도 웨이 정도 있다 국밥집 이라 금방 주다 같다 고사리 해장국 맛있다 몸국 은별 이다 같다 ㅜㅜ 비리다 조금 느껴지다,4,OnAir783422,고사리해장국이 맛있어요,우진해장국,30,4,"평일 낮에 가도 웨이팅은 20팀정도 있었는데 국밥집이라 금방 주는 것 같아요.
고사리 해장국은 맛있는데 몸국?은 별로인것 같아요 ㅜㅜ 비린맛이 조금 느껴져요",2,4,131,8.67 
걸쭉하다 맛있다 워낙 유명하다 이지만 고사리 들어가다 하다 걱정 하다 거부 없이 자다 먹다 좋다,4,Discover508605,맛있네요,우진해장국,40,4,"걸쭉하니 맛있네요
워낙 유명한곳이지만 고사리?가 들어간다고하여 걱정도했지만
거부감 없이 잘 먹을수 있었습니다 좋네요",0,4,131,8.67 
고사리 워낙 좋아하다 먹다 가보다 처음 먹다 고소하다 국물 좋다 먹다 보다 누리다 같다 먹다 남기다 주차 는바 공영 주차 장이 있다,4,Wanderer809192,걸쭉해요.,우진해장국,30,4,"고사리를 워낙 좋아해서 먹으러 가봤어요.. 처음 먹을때는 고소하고 끈적한 국물이 좋았는데 먹다보니 고기 누린내가 나는거 같아서, 저는 먹다 남겼어요.. 주차는 바로 앞에 공영주차장이 있습니다.",-0.11,2.95,131,8.67 
육개장 이랑 녹두 빈대떡 먹다 고아 진고 사리 고기 때문 인지 국물 진짜 걸죽 하고 진해 서두르다 않다 대기 시간 길어지다 기다 잠깐 기다리다 맛있다 음식 먹다,4,Buenyumyum,든든한 한끼!,우진해장국,50,4,"육개장이랑 녹두빈대떡 먹었어요.

푹 고아진 고사리랑 고기 때문인지
국물이 진짜 걸죽하고 진해요~

서두르지 않으면 대기시간이 길어지기는 하지만,
잠깐만 기다리면 맛있는 음식을 먹을 수 있어요:)",-0.25,4.88,131,8.67 
여기다 제주도 마다 가다 이고 지인 한테 추천 예요 유명하다 이라 정도 대기 시간 있다 맛보다 되다,4,Akira327,제주도 올 때 마다 가는곳,우진해장국,50,4,"여긴 제주도 올 때 마다 가는곳이고 지인들한테도 추천하는 곳이예요.
유명한 곳이라 2~30분 정도 대기시간이 있지만 맛 보면 이해되는 곳!",-0.67,4.67,131,8.67 
도착 자마자 배고프다 그렇다 먹다 보다 한새 로운 더더 맛있다 느껴지다 줄이다 길다 금방 금방 주다 역시 인기 있다 음식점 이라 주차 아주 힘들다,4,lizkim80,맛있어요,우진해장국,40,4,"도착하자 마자 배고파서 그런지 먹어 보지 못한 새로운맛에 더 더 맛있게 느껴졌어요
줄이 길었지만 금방금방 줄더라구요
역시나 인기 있는 음식점이라 주차는 아주 힘들어요 .",0,4,131,8.67 
호불호 갈리다 걸죽 싫어하다 않다 고사리 육계장 좋다 해장국 도시 칼칼하다 하이라이트 녹두 빈대떡 정말 맛있다,4,nebula0523,맛 좋아요,우진해장국,50,4,호불호가 갈리겠지만 걸죽한걸 싫어하지 않는다면 고사리육계장 맛이 좋아요. 해장국도 시원칼칼하고 하지만 하이라이트는 녹두빈대떡이 정말 맛있었어요.,0.67,5.34,131,8.67 
너무 유명 해서웨이 너무 길다 그리다 빙하 아주머니 많다 방문객 주문 을소 화하다 힘들다 보이다 여기저기 주문 이안 들어가다 얘기 들리다 반찬 한두 빼먹다 굉장하다 정신 없다 보이다 정말 빨리 먹다 야하다 집기 다리다 사람 엄청 많다 눈치 빨리 일어나다 야하다 사리 해장국 맛있다 느낌 있다 몸국 첫입 보다는 계속 먹다 은근 맛있다 같다,4,Camper650897,정말 밥만 빨리 먹고 나와야 하는 집,우진해장국,40,4,"너무 유명해서 웨이팅이 너무 길다. 그리고 서빙하는 아주머니들은 많은 방문객의 주문을 소화하기엔 힘들어보였다. 여기저기 주문이 안들어갔다는 얘기도 들리고... 반찬도 한두개씩 빼먹고 주는 등 굉장히 정신없어보였다. 정말 밥만 빨리 먹고 나와야 하는집!! 기다리는 사람이 엄청 많아서 눈치껏 빨리 일어나줘야한다.
고사리 해장국은 첫입에 맛있다는 느낌이 있고 몸국은 첫입보다는 계속 먹을 수록 은근히 맛있는 것 같다.",0.67,4.34,131,8.67 
처음 추천 받다 무슨 제주도 까지와 육개장 먹다 생각 하고 차례 기회 있다 방문 않다 그렇다 강하다 추천 받다 가보다 은비 쥬얼 부터 알다 육개장 아니다 먼저 한번 경험 해보다 권하다 독특 한식 고소하다 얼큰하다 일품 이다 에서 국도 먹다 보다 개인 으로 육개장 맞다,4,pic_bd,웨이팅만 없으면 매일 가고 싶은 곳.,우진해장국,40,4,"처음 이곳을 추천받았을 때
'무슨 제주도까지와서 육개장을 먹어'생각하고
몇 차례 기회가 있었지만 방문하지 않았다.

그럼에도 강하게 추천을 받아서 가보았는데 이건 비쥬얼부터 내가 알던 그 육개장이 아니다.

난 먼저 한 번 경험해보라고 권하고 싶다.
독특한 식감과 고소하며 얼큰한 맛이 일품이다.

이곳에서 몸국도 먹어봤는데 개인적으로 육개장이 더 맞더라...",0.36,4.18,131,8.67 
몸국 이라는 제주 에서 처음 접다 사람 기존 먹다 사람 오다 먹기 좋다 제주 에서나 오다 해조류 넣다 으로 베이스 사골 같다 해조류 좋아하다 사람 라면 먹다 보다 추천 잘못 되다 에서 먹다 돼지 비리다 경우 있다 처음 경험 되다 많다 들이다 추천 에서 들다 다만 점점 관광객 늘어나다 대기 길다 야하다 단점 있다 만회 전율 이빨 라서 기다리다 만하,4,aelley,몸국,우진해장국,50,4,"몸국이라는 국을 제주에서 처음 접하는 사람들과 기존에 먹어본 사람들도 와서 먹기 좋다.
제주에서 나오는 해조류 몸을 넣은 국으로 베이스는 사골과 같다. 해조류를 좋아하는 사람이라면 먹어보길 추천한다. 잘못 된 곳에서 먹었을 때 돼지 비린내가 나는 경우도 있으니 처음 경험은 되도록 많은 이들이 추천한 곳에서 드시길.
다만 점점 관광객이 늘어나 꽤 대기를 길게 해야하는 단점이 있지만 회전율이 빨라서 기다릴 만 하다.",0.11,5.06,131,8.67 
음고 사리 냄새 라기 보다 누리다 같다 나다 분기 다리다 먹다 여기다 기다리다 까지 먹다 많이 아쉽다 아침식사 이다,4,KyungmiL20,냄새남,우진해장국,20,4,"음 고사리냄새라기 보다 고기 누린내 같은게 났어요
20분 기다려서 먹었는데
왜 여길 기다려서 까지 먹어야 하나 싶었습니다 .. 많이 아쉬웠던 아침 식사였어요",-0.6,1.7,131,8.67 
제주도 에서 돼지 말고 색다르다 먹다 사람 에게 추천 하다 몸국 이랑 고사리 해장국 먹다 두다 특이하다 맛있다,4,GrandTour817048,색다름,우진해장국,50,4,제주도에서 흑돼지말고 색다른거 먹고싶은 사람들에게 추천합니다. 몸국이랑 고사리 해장국을 먹었는데 둘 다 특이하면서도 맛있었음.,0.38,5.19,131,8.67 
주다 야하다 하다 좋다 저녁 오다 지안 바로 주문 고사리 육개장 몸국 시키다 생소하다 비쥬 등장 하다 먹다 하다 막상 먹다 보더 맛있다 비우다 몸국 보단 고사리 육개장 인기 있다 고기 고사리 서다 건지다 죽처러 먹기 편하다,4,yoojinc305,가성비 최고,우진해장국,50,4,"줄을 서야한다했는데
운이 좋았는지 저녁6시왔더니
줄서지 안고 바로 주문함
고사리 육개장과 몸국을 시켰는데
생소한 비쥬얼로 등장해서 아이가 안먹겠다고 했는데 막상 먹어보더니 맛있다며 싹비움.

몸국보단 고사리 육개장이 더 인기가 있었음.
고기도 고사리도 푹 과서 다진건지 죽처러먹기가 편함 ^^",0.89,5.45,131,8.67 
생각 보다 식당 부공 커서 줄이다 빨리 빠지다 아침 부터 줄이다 바로 먹다 식사 시간 피해 가다 야합 주차장 소가 협소 하다 갖다 가시다 비추다 너무 맛있다 출장 몇번 가다 모르다 지금 까지도 제주 가다 기회 되다 들다 먹다,4,hyojeongLim505,업무 출장중 아침 식사,우진해장국,50,4,"생각보다 식당 내부 공간이 커서 줄이 빨리 빠집니다.
아침 9시부터 줄이 있고, 바로 먹으려면 식사 시간을 피해서 가야 합니다.
주차장소가 협소해서 차 갖고 가시는건 비추예요
맛은 너무 맛있습니다. 출장중 몇번을 갔는지 몰라요
지금까지도 제주갔다가 기회되면 들러서 먹고 있습니다.",0.12,5.06,131,8.67 
